ano, estado, municipio, obitos
2016, RJ, Japeri, 398
2016, RJ, Macae, 1574
2016, RJ, Mage, 775
2016, RJ, Mangaratiba, 274
2016, RJ, Maricá, 278
2016, RJ, Miguel Pereira, 339
2016, RJ, Natividade, 112
2016, RJ, Nilópolis, 117
2016, RJ, Niteroi, 409
2016, RJ, Nova Friburgo, 35
2016, RJ, Nova Iguaçu, 773
2016, RJ, Paraiba do Sul, 228
2016, RJ, Petropolis, 1504
2016, RJ, Pirai, 90
2016, RJ, Quatis, 60
2016, RJ, Queimados, 687
2016, RJ, Resende, 891
2016, RJ, Rio Bonito, 18
2016, RJ, Rio Claro, 102
2016, RJ, Rio das Ostras, 675
2016, RJ, Rio de Janeiro, 19520
2016, RJ, Santo Antônio de Pádua, 373
2016, RJ, São Fidélis, 1
2016, RJ, São Gonçalo, 3316
2016, RJ, São João da Barra, 202
2016, RJ, São João de Meriti, 2375
2016, RJ, São Pedro da Aldeia, 341
2016, RJ, São Sebastião do Alto, 77
2016, RJ, Sapucaia, 44
2016, RJ, Saquarema, 701
2016, RJ, Seropedica, 375
2016, RJ, Tanguá, 157
2016, RJ, Teresopolis, 23
2016, RJ, Três Rios, 24
2016, RJ, Varre-Sai, 34
2016, RJ, Vassouras, 645
2016, RJ, Volta Redonda, 711
2016, RJ, Armação dos Búzios, 71
2016, RJ, Barra do Pirai, 27
2016, RJ, Cachoeiras de Macacu, 251
2016, RJ, Paty do Alferes, 57
2016, RJ, Porciúncula, 71
2016, RJ, São José de Ubá, 19
2016, RJ, Sumidouro, 26
2016, RJ, Parati, 4
2016, RJ, Trajano de Moraes, 17
2016, RJ, Itaocara, 122
2016, RJ, Quissamã, 1
2016, RJ, Paracambi, 2
2016, RJ, Mesquita, 2
2016, RJ, Aperibé, 6
2016, RJ, Pinheiral, 1
2016, RN, Açu, 214
2016, RN, Bento Fernandes, 24
2016, RN, Bom Jesus, 51
2016, RN, Caiçara do Rio do Vento, 11
2016, RN, Campo Grande, 40
2016, RN, Carnaubais, 41
2016, RN, Ceará-Mirim, 317
2016, RN, Coronel Ezequiel, 23
2016, RN, Cruzeta, 47
2016, RN, Currais Novos, 433
2016, RN, Equador, 39
2016, RN, Florânia, 73
2016, RN, Goianinha, 175
2016, RN, Itajá, 19
2016, RN, Itaú, 14
2016, RN, Jandaíra, 43
2016, RN, Lagoa de Velhos, 22
2016, RN, Lagoa Nova, 48
2016, RN, Macaíba, 90
2016, RN, Mossoró, 2301
2016, RN, Natal, 2608
2016, RN, Nísia Floresta, 6
2016, RN, Parazinho, 20
2016, RN, Parelhas, 151
2016, RN, Parnamirim, 820
2016, RN, Pilões, 9
2016, RN, Riachuelo, 16
2016, RN, São Gonçalo do Amarante, 308
2016, RN, São João do Sabugi, 42
2016, RN, São José do Campestre, 68
2016, RN, São Miguel, 104
2016, RN, São Miguel do Gostoso, 30
2016, RN, São Paulo do Potengi, 22
2016, RN, Sítio Novo, 24
2016, RN, Tenente Ananias, 22
2016, RN, Touros, 114
2016, RN, Upanema, 52
2016, RN, Vera Cruz, 67
2016, RN, Vila Flor, 12
2016, RN, Baraúna, 73
2016, RN, Santa Maria, 12
2016, RN, Taipu, 26
2016, RN, Rio do Fogo, 25
2016, RN, Serra do Mel, 39
2016, RN, Serra Negra do Norte, 17
2016, RN, Tibau, 15
2016, RN, São José do Seridó, 1
2016, RN, Arez, 39
2016, RN, Caraúbas, 63
2016, RN, José da Penha, 2
2016, RN, Rafael Godeiro, 3
2016, RN, Canguaretama, 31
2016, RN, São Bento do Norte, 17
2016, RN, Jucurutu, 35
2016, RS, Acegua, 32
2016, RS, Agudo, 138
2016, RS, Ajuricaba, 45
2016, RS, Alegrete, 715
2016, RS, Alegria, 25
2016, RS, Alvorada, 703
2016, RS, Antônio Prado, 90
2016, RS, Aratiba, 54
2016, RS, Arroio do Meio, 145
2016, RS, Arroio do Sal, 35
2016, RS, Arroio dos Ratos, 77
2016, RS, Arroio Grande, 97
2016, RS, Arvorezinha, 66
2016, RS, Augusto Pestana, 43
2016, RS, Áurea, 20
2016, RS, Bage, 1178
2016, RS, Barão, 24
2016, RS, Barão do Triunfo, 17
2016, RS, Barra do Ribeiro, 45
2016, RS, Bento Gonçalves, 166
2016, RS, Boa Vista do Buricá, 61
2016, RS, Bom Jesus, 57
2016, RS, Bossoroca, 16
2016, RS, Braga, 19
2016, RS, Brochier, 36
2016, RS, Butiá, 108
2016, RS, Caçapava do Sul, 314
2016, RS, Cacequi, 82
2016, RS, Cachoeira do Sul, 1015
2016, RS, Cachoeirinha, 528
2016, RS, Caibaté, 53
2016, RS, Caiçara, 40
2016, RS, Camaqua, 589
2016, RS, Camargo, 5
2016, RS, Campina das Missões, 61
2016, RS, Campinas do Sul, 40
2016, RS, Campo Novo, 32
2016, RS, Candelária, 261
2016, RS, Cândido Godói, 54
2016, RS, Candiota, 33
2016, RS, Canela, 200
2016, RS, Canguçu, 447
2016, RS, Canoas, 286
2016, RS, Capão da Canoa, 518
2016, RS, Capao do Leao, 55
2016, RS, Carazinho, 606
2016, RS, Carlos Barbosa, 141
2016, RS, Casca, 38
